  0     0.000000     0.000000     0.000000   0
  1     0.645866     0.498454    -1.469359   1
  2     1.291857     1.394324    -0.000019   2
  3     1.937848     0.498458     1.469127   3
  4     2.583716    -0.000001     0.000000   4
